374|1|CÉFUROXIME SODIQUE|
375|1|NITROFURANTOÏNE|
376|1|CHLORHYDRATE D'IDARUBICINE|
377|1|ACIDE GLUTAMIQUE|
378|1|GLUTAMATE D'ARGININE|
379|1|TÉNOXICAM|
380|1|AMOXICILLINE SODIQUE|
381|1|BICALUTAMIDE|
382|1|RAMIPRIL|
383|1|BITARTRATE DE NICOTINE DIHYDRATÉ|
384|1|MELAGATRAN ANHYDRE|
385|1|MELAGATRAN MONOHYDRATE|
386|1|LÉVOFOLINIQUE (ACIDE)|
387|1|LÉVOFOLINATE DISODIQUE|
388|1|LECITHINE D'OEUF|
389|1|SODIUM (OLÉATE DE)|
390|1|QUINIDINE BASE|
391|1|QUINIDINE (POLYGALACTURONATE DE)|
392|1|TOLTERODINE BASE|
393|1|TARTRATE DE TOLTÉRODINE|
394|1|CARVÉDILOL|
395|1|PHOLCODINE|
396|1|POTASSIUM (PERRHENATE DE)|
397|1|THIOSULFATE DE SODIUM|
398|1|PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ|
399|1|METFORMINE BASE|
400|1|CHLORHYDRATE DE METFORMINE|
401|1|KETAMINE BASE|
402|1|KÉTAMINE (CHLORHYDRATE DE)|
403|1|BACITRACINE-ZINC|
404|1|TYROTHRICINE|
405|1|RHEUM OFFICINALE |
406|1|PHYTOLACCA DECANDRA POUR PREPARATIONS HOMEOPATHIQUES|
407|1|CHAMOMILLA VULGARIS POUR PREPARATIONS HOMEOPATHIQUES|
408|1|LOPINAVIR|
409|1|RITONAVIR|
410|1|TARTRATE DE MÉTOPROLOL|
411|1|FUMARATE DE BISOPROLOL|
412|1|KÉTOCONAZOLE|
413|1|POLYGALA (SIROP DE)|
414|1|GRINDELIA (TEINTURE DE)|
415|1|BENZOATE DE SODIUM|
416|1|FILGRASTIM |
417|1|NORAMIDOPYRINE MÉTHANESULFONATE SODIQUE|
418|1|AZACITIDINE|
419|1|CHLORHYDRATE DE CIPROFLOXACINE|
420|1|ACIDE SALICYLIQUE|
421|1|MAGNESIUM (GLUCOHEPTOGLUCONATE DE)|
422|1|DIHYDROQUINIDINE (CHLORHYDRATE DE)|
423|1|MALÉATE DE TRIMÉBUTINE|
424|1|ARTICAÏNE (CHLORHYDRATE D')|
425|1|ADRÉNALINE BASE|
426|1|ADRÉNALINE (TARTRATE D')|
427|1|CHYMOPAPAÏNE|
428|1|ARNICA (EXTRAIT FLUIDE D')|
429|1|DICHLORHYDRATE DE BÉTAHISTINE|
430|1|HÉMISUCCINATE DE MÉTHYLPREDNISOLONE|
431|1|CHLORHYDRATE D'AMBROXOL|
432|1|HAMAMELIS (FEUILLE D')|
433|1|CITALOPRAM BASE|
434|1|CITALOPRAM (BROMHYDRATE DE)|
435|1|POLYOSIDE DE SALMONELLA TYPHI SOUCHE TY2|
436|1|TRANEXAMIQUE (ACIDE)|
437|1|SALICYLATE DE MÉTHYLE|
438|1|CAMPHRE RACÉMIQUE|
439|1|HUILE ESSENTIELLE D'EUCALYPTUS|
440|1|MENTHOL RACÉMIQUE|
441|1|CAPSICUM (OLEORESINE DE )|
442|1|ALIMÉMAZINE|
443|1|ALIMÉMAZINE (TARTRATE D')|
444|1|DIACÉRÉINE|
445|1|MINOCYCLINE BASE|
446|1|MINOCYCLINE (CHLORHYDRATE DE)|
447|1|PIROXICAM|
448|1|CEFTAZIDIME|
449|1|CAFÉINE|
450|1|RUPATADINE|
451|1|FUMARATE DE RUPATADINE|
452|1|HÉPARINE SODIQUE|
453|1|GLIMÉPIRIDE|
454|1|HYDROXYÉTHYLAMIDON 240 000|
455|1|PAROXETINE BASE|
456|1|CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ|
457|1|SODIUM (CHLORURE DE)|
458|1|LANREOTIDE BASE|
459|1|ACÉTATE DE LANRÉOTIDE|
460|1|ZALCITABINE|
461|1|CHLORHYDRATE DE DEXTROPROPOXYPHÈNE|
462|1|CLOPAMIDE|
463|1|PINDOLOL|
464|1|CAROUBE (GOMME DE)|
465|1|CHLORHYDRATE DE CÉLIPROLOL|
466|1|ATRACURIUM (BÉSILATE D')|
467|1|MÉTHOTREXATE|
468|1|ONDANSÉTRON (CHLORHYDRATE D') DIHYDRATÉ|
469|1|SEVELAMER BASE|
470|1|CHLORHYDRATE DE SÉVÉLAMER|
471|1|FOLLITROPINE BETA |
472|1|ÉTHANOL À 70 POUR CENT|
473|1|CYTARABINE|
474|1|FENUGREC (EXTRAIT SEC DE)|
475|1|ÉTHINYLESTRADIOL|
476|1|ACÉTATE DE NORÉTHISTÉRONE|
477|1|APOMORPHINE BASE|
478|1|CHLORHYDRATE D'APOMORPHINE|
479|1|ACIDE TIAPROFÉNIQUE|
480|1|MELPHALAN|
481|1|INDOMÉTACINE|
482|1|REINE DES PRES (SOMMITE FLEURIE DE) (EXTRAIT FLUIDE DE)|
483|1|VERGERETTE DU CANADA (PARTIE AERIENNE DE) (EXTRAIT FLUIDE DE)|
484|1|FRENE (FEUILLE DE) (EXTRAIT FLUIDE DE)|
485|1|POTASSIUM (CLAVULANATE DE)|
486|1|TICARCILLINE BASE|
487|1|TICARCILLINE SODIQUE|
488|1|BOL BLANC|
489|1|TRISILICATE DE MAGNÉSIUM|
490|1|BICARBONATE DE SODIUM|
491|1|ÉPINÉPHRINE|
492|1|CALCIUM (LACTATE DE) PENTAHYDRATÉ|
493|1|CALCIUM (GLUCOHEPTONATE DE) DIHYDRATE|
494|1|LEVURE|
495|1|GLUCONATE DE CALCIUM|
496|1|CHLORURE DE CALCIUM|
497|1|NORGESTRIÉNONE|
498|1|ALBENDAZOLE|
499|1|EXTRAIT SEC TITRE D'ALOES|
500|1|SENE DE L' INDE (FEUILLE DE) (EXTRAIT SEC DE)|
501|1|CINÉOLE|
502|1|MAGNÉSIUM (CHLORURE DE) HEXAHYDRATÉ|
503|1|CALCIUM (GLUCONATE DE)|
504|1|POTASSIUM (CHLORURE DE)|
505|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 33F (POLYOSIDES DE)|
506|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 23F (POLYOSIDES DE)|
507|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 22F (POLYOSIDES DE)|
508|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 20 (POLYOSIDES DE)|
509|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 19F (POLYOSIDES DE)|
510|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 19A (POLYOSIDES DE)|
511|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 18C (POLYOSIDES DE)|
512|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 17F (POLYOSIDES DE)|
513|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 15B (POLYOSIDES DE)|
514|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 14 (POLYOSIDES DE)|
515|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 12F (POLYOSIDES DE)|
516|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 11A (POLYOSIDES DE)|
517|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 10A (POLYOSIDES DE)|
518|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 9V (POLYOSIDES DE)|
519|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 9N (POLYOSIDES DE)|
520|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 8 (POLYOSIDES DE)|
521|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 7F (POLYOSIDES DE)|
522|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 6B (POLYOSIDES DE)|
523|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 5 (POLYOSIDES DE)|
524|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 4 (POLYOSIDES DE)|
525|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 3 (POLYOSIDES DE)|
526|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 2 (POLYOSIDES DE)|
527|1|STREPTOCOCCUS PNEUMONIAE SEROTYPE 1 (POLYOSIDES DE)|
528|1|NADROPARINE CALCIQUE |
529|1|AMYLÉINE (CHLORHYDRATE D')|
530|1|BLEU DE MÉTHYLÈNE OFFICINAL|
531|1|BORAX|
532|1|FÉBUXOSTAT|
533|1|RILMÉNIDINE|
534|1|RILMÉNIDINE (DIHYDROGÉNOPHOSPHATE DE)|
535|1|CHLORHEXIDINE (GLUCONATE DE)|
536|1|CALCIUM (GLUCONOLACTATE DE)|
537|1|ASPERULE ODORANTE (PARTIE AERIENNE D')|
538|1|PASSIFLORE (PARTIE AERIENNE DE)|
539|1|ORANGER A FRUIT DOUX (FEUILLE D')|
540|1|MELISSE (FEUILLE DE)|
541|1|NETILMICINE BASE|
542|1|SULFATE DE NÉTILMICINE|
543|1|GENTAMICINE (SULFATE DE)|
544|1|AMLODIPINE (BÉSILATE D')|
545|1|DEXTROMÉTHORPHANE (BROMHYDRATE DE)|
546|1|CHLORHYDRATE DE NALTREXONE|
547|1|DIPROPIONATE DE BÉCLOMÉTASONE|
548|1|COCCULUS INDICUS POUR PREPARATIONS HOMEOPATHIQUES|
549|1|PETROLEUM |
550|1|TABACUM POUR PREPARATIONS HOMEOPATHIQUES|
551|1|NUX VOMICA POUR PREPARATIONS HOMEOPATHIQUES|
552|1|SUCCINATE DE SUMATRIPTAN|
553|1|FENTANYL (CHLORHYDRATE DE)|
554|1|CEFOTAXIME BASE|
555|1|CÉFOTAXIME SODIQUE|
556|1|VITAMINE A (PALMITATE DE)|
557|1|FOLIQUE (ACIDE)|
558|1|MONONITRATE DE THIAMINE|
559|1|ÉTHANOL À 95 POUR CENT|
560|1|PHÉNOBARBITAL|
561|1|ACIDE ASCORBIQUE|
562|1|ACIDE CITRIQUE ANHYDRE|
563|1|ACIDE CITRIQUE MONOHYDRATÉ|
564|1|CUIVRE (SULFATE DE) MONOHYDRATÉ|
565|1|CUIVRE (SULFATE DE) PENTAHYDRATÉ|
566|1|ACÉTYLCYSTÉINE|
567|1|ANETH (FRUIT D') (MACERAT DE)|
568|1|ÉPOÉTINE ZÊTA |
569|1|ISPAGHUL (GRAINE D'), TÉGUMENT DE LA|
570|1|METFORMINE|
571|1|SUCCINATE DE DOXYLAMINE|
572|1|FLURAZEPAM (CHLORHYDRATE DE)|
573|1|ARGOUSIER (FRUIT D')(SUC DE) STABILISE|
574|1|LISINOPRIL ANHYDRE|
575|1|LISINOPRIL DIHYDRATÉ|
576|1|VIRUS POLIOMYELITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVE |
577|1|VIRUS POLIOMYELITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVE |
578|1|VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVE |
579|1|BORDETELLA PERTUSSIS INACTIVEE (ADSORBEE)|
580|1|ANATOXINE TETANIQUE |
581|1|ANATOXINE DIPHTERIQUE |
582|1|ACETATE DE LYSINE|
583|1|FRUCTOSE|
584|1|ATORVASTATINE MAGNÉSIUM TRIHYDRATÉ|
585|1|NONACOG ALFA |
586|1|ORANGER AMER (FEUILLE D')|
587|1|RACINE DE VALERIANE|
588|1|PASSIFLORE|
589|1|TILLEUL|
590|1|DICHLORHYDRATE DE TRIMÉTAZIDINE|
591|1|CITRATE TRISODIQUE ANHYDRE|
592|1|SODIUM (CITRATE DIACIDE DE)|
593|1|HYALURONIDASE|
594|1|MÉPROBAMATE|
