103|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10553725|||
104|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17266520|||
105|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8466541|||
106|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9205822|||
107|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14749694|||
108|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11719727|||
109|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11240973|||
110|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10456487|||
111|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9209244|||
112|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6726654|||
113|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10223772|||
114|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16680870|||
115|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9578183|||
116|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2378786|||
117|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1695539|||
118|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8819299|||
119|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9211656|||
120|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10997944|||
121|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8242617|||
122|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/18728241|||
123|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/18057928|||
124|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10101149|||
125|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/18292673|||
126|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9157990|||
127|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11950782|||
128|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/19047469|||
129|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11805197|||
130|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10976657|||
131|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12433802|||
132|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12920504|||
133|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12919179|||
134|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14534525|||
135|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11136296|||
136|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12130704|||
137|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12496749|||
138|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12898007|||
139|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15608135|||
140|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11911845|||
141|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7586933|||
142|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1462152|||
143|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15764711|||
144|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9493314|||
145|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9248768|||
146|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8937439|||
147|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7654690|||
148|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8742240|||
149|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7924124|||
150|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2015731|||
151|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8801056|||
152|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16413247|||
153|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9551703|||
154|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10192756|||
155|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/421578|||
156|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2241455|||
157|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/710028|||
158|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9384467|||
159|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10510155|||
160|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3203057|||
161|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2299601|||
162|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/18034666|||
163|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16205037|||
164|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9164419|||
165|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2104790|||
166|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9433390|||
167|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16413249|||
168|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8148870|||
169|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6499356|||
170|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8215410|||
171|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14576103|||
172|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9265947|||
173|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/18323861|||
174|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/19106083|||
175|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9241661|||
176|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8004130|||
177|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1441599|||
178|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2311333|||
179|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3385644|||
180|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8521680|||
181|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/4042524|||
182|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7781267|||
183|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9660842|||
184|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1785203|||
185|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9328296|||
186|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7619672|||
187|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2271375|||
188|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8429826|||
189|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/679598|||
190|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9224780|||
191|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15258107|||
192|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15788366|||
193|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16487224|||
194|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/4007030|||
195|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16679385|||
196|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11270912|||
197|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8880055|||
198|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8703653|||
199|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17596106|||
200|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15025747|||
201|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12698310|||
202|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9492390|||
203|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14709627|||
204|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15618748|||
205|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10820139|||
206|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14731060|||
207|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12458024|||
208|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16272957|||
209|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10233213|||
210|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11580286|||
211|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9390115|||
212|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12102670|||
213|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14652237|||
214|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8687412|||
215|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2049246|||
216|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1848636|||
217|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2874665|||
218|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3709620|||
219|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2868742|||
220|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6641087|||
221|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7144837|||
222|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6125207|||
223|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1971708|||
224|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7474246|||
225|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1919275|||
226|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2099359|||
227|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2787298|||
228|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2864157|||
229|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2859048|||
230|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/4019651|||
231|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2865154|||
232|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3956053|||
233|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3571939|||
234|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8359181|||
235|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8941024|||
236|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2060250|||
237|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1412613|||
238|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2743709|||
239|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8689810|||
240|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1389950|||
241|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7690693|||
242|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2007317|||
243|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12083975|||
244|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10688273|||
245|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6714436|||
246|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6141510|||
247|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/4985156|||
248|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15257633|||
249|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11854152|||
250|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3966916|||
251|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6508804|||
252|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/6146537|||
253|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3689440|||
254|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1782973|||
255|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/151576|||
256|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/76883|||
257|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/642709|||
258|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/71400|||
259|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8730977|||
260|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2020918|||
261|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15520506|||
262|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/19300564|||
263|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16845507|||
264|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12621382|||
265|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2496225|||
266|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8143391|||
267|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8422740|||
268|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1352227|||
269|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16670408|||
270|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7371707|||
271|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/499319|||
272|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/499318|||
273|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/741903|||
274|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9190321|||
275|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/14624403|||
276|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10192828|||
277|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3741726|||
278|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3739368|||
279|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15876900|||
280|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17652181|||
281|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16680561|||
282|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10583026|||
283|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16192107|||
284|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12584155|||
285|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15632378|||
286|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8513845|||
287|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11147928|||
288|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12173784|||
289|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16162505|||
290|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/4015690|||
291|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11061580|||
292|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9758674|||
293|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1955133|||
294|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7897605|||
295|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10718780|||
296|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17220566|||
297|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12891223|||
298|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9068931|||
299|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7741408|||
300|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1857341|||
301|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8258200|||
302|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17224709|||
303|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10896408|||
304|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8554939|||
305|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/19308365|||
306|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8448065|||
307|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1867960|||
308|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8613951|||
309|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8689955|||
310|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8162670|||
311|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9103523|||
312|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9877205|||
313|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2729995|||
314|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8694855|||
315|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9230185|||
316|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2103328|||
317|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8477011|||
318|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2721103|||
319|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8354023|||
320|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1664256|||
321|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8513656|||
322|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9152603|||
323|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9107550|||
324|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7890608|||
325|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9617989|||
326|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8185679|||
327|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8632299|||
328|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2277139|||
329|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3378384|||
330|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/3544386|||
331|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1424421|||
332|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9246018|||
333|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8866917|||
334|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8689938|||
335|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7510480|||
336|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1385058|||
337|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1373595|||
338|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9616191|||
339|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9029057|||
340|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9084959|||
341|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8657260|||
342|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8725389|||
343|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9512916|||
344|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9225677|||
345|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11823757|||
346|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8820421|||
347|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9549640|||
348|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9812178|||
349|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10668858|||
350|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16513448|||
351|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/2527301|||
352|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/753213|||
353|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16432272|||
354|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/12152002|||
355|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8690825|||
356|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1371482|||
357|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15289792|||
358|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17256132|||
359|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9469504|||
360|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8666573|||
361|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/10445380|||
362|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8830062|||
363|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16513447|||
364|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/17655375|||
365|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/15598962|||
366|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/16238904|||
367|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/1539561|||
368|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8775544|||
369|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/11145498|||
370|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8894516|||
371|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/8968170|||
372|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/9918590|||
373|pubmed|http://www.ncbi.nlm.nih.gov/pubmed/7935707|||
